frame_id,timestamp_sec,timestamp_nanosec,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
map,1651236804,289010176,-99.46799006471481,48.42331052901749,-2.043116719295509,0.004188891133437032,0.007876807669998476,-0.3954828454114362,-0.9184300343941699
map,1651236804,289010176,-99.46807979587827,48.42336107360248,-2.0431041902302587,0.004188501443873935,0.007876548662870337,-0.395487397009801,-0.9184280784270635
map,1651236804,389010176,-99.46836095100093,48.423457988912354,-2.0430764409803754,0.004187510268838196,0.00787591591493126,-0.39549885562276044,-0.9184231540566343
map,1651236804,389010176,-99.4686015964841,48.42354106323247,-2.0430526944556084,0.004186663466613794,0.007875374880347804,-0.39550863845242135,-0.918418949733194
map,1651236804,479010048,-99.48337718758764,48.42759912580471,-2.0403700596591436,0.004114303407596937,0.0078094899010476455,-0.3961618700760973,-0.9181382559684381
map,1651236804,479010048,-99.4834816655316,48.4275008485055,-2.0404114284174044,0.004111708379181723,0.007809181765144921,-0.3961712990978594,-0.9181342016859397
map,1651236804,579010048,-99.48358119234194,48.42740813320346,-2.040450822424863,0.004109241184884206,0.007808893554770128,-0.39618026983237475,-0.918130344294252
map,1651236804,579010048,-99.48367709145779,48.427318951259274,-2.040488746126162,0.004106865976429464,0.007808616035379044,-0.3961888994741258,-0.9181266334776181
map,1651236804,679009792,-99.48377507723728,48.427227761282694,-2.040527457681617,0.004104435678399288,0.007808329621463254,-0.39619771398782855,-0.9181228431027644
map,1651236804,679009792,-99.48427328591825,48.426756430609636,-2.0406985706231793,0.004088952247189686,0.0078053286553564,-0.3962441122890935,-0.9181029140517585
map,1651236804,779009792,-99.4849284966667,48.42576316051213,-2.040851680148588,0.004072497590164235,0.007799724823653535,-0.39634295606648784,-0.9180603685120776
map,1651236804,779009792,-99.48499011941792,48.425525694559965,-2.040866541279923,0.004071269381141242,0.007799374921816836,-0.3963529581023541,-0.9180560588112081
map,1651236804,899009792,-99.48919471438117,48.40930496010731,-2.041884462608017,0.003987314989348685,0.007775653788837884,-0.3970374971031843,-0.9177607893244136
map,1651236804,969009664,-99.50478478419863,48.40259466805103,-2.0407148963051194,0.004001442907362323,0.007770578991560587,-0.39665948139747986,-0.917924213851164
map,1651236804,969009664,-99.45306136137434,48.34365276441883,-2.0327367289125395,0.004057336457774046,0.007665360808888723,-0.39797351351866134,-0.9173559084685452
map,1651236804,969009664,-99.45306136137434,48.34365276441883,-2.0327367289125395,0.004057336457774046,0.007665360808888723,-0.39797351351866134,-0.9173559084685452
map,1651236805,79009536,-99.45322597543789,48.344102036727264,-2.0330044718779097,0.00406672087390496,0.007672384679350688,-0.3979587156153346,-0.9173622277816214
map,1651236805,79009536,-99.45542413345801,48.347136801717696,-2.0352529952248615,0.004151047736369148,0.007737012530993828,-0.39778591861523627,-0.917436248679557
map,1651236805,79009536,-99.45542413345801,48.347136801717696,-2.0352529952248615,0.004151047736369148,0.007737012530993828,-0.39778591861523627,-0.917436248679557
map,1651236805,179009536,-99.4554224849192,48.3475970884249,-2.0356569443944537,0.004168060643970217,0.00774910164283614,-0.3977335130190752,-0.9174587899822544
map,1651236805,179009536,-99.45542455688533,48.34793501571884,-2.0359497682349104,0.004180271082888959,0.007757813695543965,-0.3976955628280045,-0.9174751119061788
map,1651236805,179009536,-99.45542455688533,48.34793501571884,-2.0359497682349104,0.004180271082888959,0.007757813695543965,-0.3976955628280045,-0.9174751119061788
map,1651236805,269009408,-99.4436616049214,48.43000664559668,-2.0419181477335413,0.004175337689993292,0.007854427745464942,-0.3958912082243085,-0.918254336102293
map,1651236805,269009408,-99.4468080383012,48.43223439732545,-2.041911096508719,0.0041652362120426206,0.007849404427270883,-0.3959786431611414,-0.9182167237736941
map,1651236805,359009280,-99.45656368339121,48.432463687534806,-2.042056349933086,0.004143703692610164,0.00784604065141132,-0.396141552419359,-0.9181465786096382
map,1651236805,359009280,-99.45807740407754,48.431926346647735,-2.042160441806338,0.004134515971404905,0.007844967760676712,-0.39617393191248795,-0.9181326581336248
map,1651236805,499009024,-99.47463806405224,48.427248360586454,-2.0419502906679847,0.0040836859025766975,0.007828928712694465,-0.3963944250389424,-0.9180378484478224
map,1651236805,499009024,-99.49730105292454,48.40590118034464,-2.0388353680356666,0.004053579630027964,0.007760670722942109,-0.3969364068002064,-0.9178043524840435
map,1651236805,569009152,-99.49692075064858,48.40505791382242,-2.038876182651763,0.004048055321943951,0.007758874599917486,-0.39693209039200483,-0.9178062588205022
map,1651236805,679009024,-99.48932750899795,48.39814343405577,-2.039241851176099,0.003999881757650715,0.0077430415151044,-0.3969346838607333,-0.9178054821161181
map,1651236805,679009024,-99.4835578135277,48.38278755114178,-2.038633036079146,0.004059650084691298,0.0077607954726525265,-0.3970122110040567,-0.9177715367173314
map,1651236805,679009024,-99.4835578135277,48.38278755114178,-2.038633036079146,0.004059650084691298,0.0077607954726525265,-0.3970122110040567,-0.9177715367173314
map,1651236805,779008768,-99.48575498518093,48.36226631218248,-2.0392802580004306,0.004055204226172746,0.007765321787575826,-0.39722275453724515,-0.9176804118940661
map,1651236805,779008768,-99.48265503269467,48.36412527792474,-2.0386411206460844,0.00412008937263396,0.007782528195903964,-0.3971209664599399,-0.9177240299329449
